nrg_bal,siec,unit,geo\time	2020 	2019 	2018 	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 
FC_OTH_HH_E_WH,G3000,TJ_GCV,EL	1366.965 	520.559 	1877.330 	663.519 	953.600 	529.000 	: 	177.402 	: 	: 	: 
FC_OTH_HH_E_WH,G3000,TJ_GCV,ES	69152.846 	68808.427 	72724.959 	66148.917 	66379.099 	66039.815 	61587.616 	63562.996 	69851.951 	67912.511 	84745.801 
FC_OTH_HH_E_WH,G3000,TJ_GCV,EU27_2020	702590.404 	703407.263 	708267.369 	: 	: 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E_WH,G3000,TJ_GCV,FI	228.000 	235.000 	236.000 	245.000 	247.000 	262.000 	: 	: 	: 	: 	: 
FC_OTH_HH_E_WH,G3000,TJ_GCV,FR	61787.549 	60754.891 	60237.797 	60829.728 	59755.915 	58992.124 	59225.251 	61319.641 	64581.064 	68868.719 	58216.758 
FC_OTH_HH_E_WH,G3000,TJ_GCV,GE	7692.600 	6607.980 	5715.640 	5675.140 	5539.000 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E_WH,G3000,TJ_GCV,HR	3772.165 	3698.516 	4042.110 	4149.837 	3750.025 	3993.194 	4174.815 	4522.394 	4661.252 	4759.794 	5190.996 
FC_OTH_HH_E_WH,G3000,TJ_GCV,HU	14640.000 	13336.958 	13344.621 	13767.374 	13813.638 	13449.976 	: 	: 	: 	: 	: 
FC_OTH_HH_E_WH,G3000,TJ_GCV,IE	7325.412 	7345.265 	7328.093 	7084.330 	6719.909 	6625.892 	: 	: 	: 	: 	: 
FC_OTH_HH_E_WH,G3000,TJ_GCV,IT	115375.963 	113668.181 	119644.691 	118485.443 	114794.663 	114043.292 	: 	: 	: 	: 	: 
FC_OTH_HH_E_WH,G3000,TJ_GCV,LT	843.300 	785.500 	828.000 	787.000 	: 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E_WH,G3000,TJ_GCV,LU	1049.240 	1003.635 	1004.355 	1136.579 	932.461 	909.281 	670.137 	687.445 	854.651 	677.898 	722.098 
FC_OTH_HH_E_WH,G3000,TJ_GCV,LV	961.980 	972.174 	1046.363 	977.576 	933.813 	861.154 	889.652 	892.860 	937.777 	937.965 	1092.532 
FC_OTH_HH_E_WH,G3000,TJ_GCV,MD	1220.365 	1097.983 	1092.251 	953.217 	: 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E_WH,G3000,TJ_GCV,NL	66816.667 	66816.667 	66816.667 	66816.667 	66816.667 	66816.667 	66816.667 	66816.667 	66816.667 	66113.333 	66816.667 
FC_OTH_HH_E_WH,G3000,TJ_GCV,PL	42512.000 	44845.000 	43892.000 	43892.000 	41021.000 	36626.000 	: 	: 	: 	: 	: 
FC_OTH_HH_E_WH,G3000,TJ_GCV,PT	8504.573 	8237.929 	7914.592 	7266.672 	7066.689 	7619.290 	7481.607 	7092.855 	7471.639 	7476.623 	8665.930 
FC_OTH_HH_E_WH,G3000,TJ_GCV,RO	28761.951 	26500.940 	26596.253 	25616.700 	24203.602 	23729.152 	: 	: 	: 	: 	: 
FC_OTH_HH_E_WH,G3000,TJ_GCV,RS	493.815 	415.880 	397.654 	391.182 	343.000 	309.000 	292.000 	356.000 	398.000 	435.000 	443.000 
FC_OTH_HH_E_WH,G3000,TJ_GCV,SE	160.000 	169.000 	288.000 	319.000 	265.000 	250.000 	: 	: 	: 	: 	: 
FC_OTH_HH_E_WH,G3000,TJ_GCV,SI	1134.188 	1178.738 	1160.027 	1116.066 	1032.565 	956.584 	935.030 	996.390 	1005.256 	953.852 	923.978 
FC_OTH_HH_E_WH,G3000,TJ_GCV,SK	6695.100 	6367.700 	6395.300 	6540.010 	5998.340 	5900.660 	: 	: 	: 	: 	: 
FC_OTH_HH_E_WH,G3000,TJ_GCV,UA	: 	39697.875 	51348.056 	46934.028 	47952.400 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E_WH,G3000,TJ_GCV,UK	: 	: 	245781.354 	234747.748 	254803.148 	249757.638 	242527.114 	289123.860 	277819.897 	259934.844 	250022.083 
FC_OTH_HH_E_WH,G3200,THS_T,EA19	: 	: 	: 	: 	982.350 	927.659 	797.465 	847.199 	902.709 	957.081 	1009.420 
FC_OTH_HH_E_WH,G3200,THS_T,UA	: 	2.775 	7.685 	5.461 	2.415 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E_WH,G3200,THS_T,UK	: 	: 	39.785 	39.698 	41.931 	40.095 	43.094 	55.599 	50.779 	51.601 	54.831 
FC_OTH_HH_E_WH,G3200,TJ,EA19	: 	: 	: 	: 	45491.905 	43229.699 	37242.708 	39574.020 	42159.257 	44676.068 	47165.698 
FC_OTH_HH_E_WH,G3200,TJ,UA	: 	127.650 	353.510 	251.206 	111.090 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E_WH,G3200,TJ,UK	: 	: 	1812.347 	1807.909 	1910.042 	1827.856 	1965.077 	2539.070 	2319.680 	2358.341 	2500.936 
FC_OTH_HH_E_WH,H8000,TJ,AT	4405.282 	4291.083 	4345.858 	4565.107 	4817.459 	4733.413 	4694.756 	4099.122 	4181.926 	3926.638 	3874.536 
FC_OTH_HH_E_WH,H8000,TJ,BE	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E_WH,H8000,TJ,BG	5145.590 	5192.451 	5287.128 	5263.743 	5452.248 	5382.000 	5759.000 	5457.000 	5569.000 	5565.000 	5829.000 
FC_OTH_HH_E_WH,H8000,TJ,CZ	13286.401 	13242.520 	13965.576 	14385.892 	14534.967 	16106.000 	: 	: 	: 	: 	: 
FC_OTH_HH_E_WH,H8000,TJ,DE	14459.170 	5244.134 	5070.962 	4606.650 	3707.732 	4848.279 	5030.207 	4563.692 	10516.067 	9804.440 	8560.576 
FC_OTH_HH_E_WH,H8000,TJ,DK	26418.574 	26090.000 	25792.000 	25449.000 	25144.675 	24782.000 	: 	: 	: 	: 	: 
FC_OTH_HH_E_WH,H8000,TJ,EA19	73239.197 	63869.977 	64186.351 	62313.059 	69402.966 	67144.325 	38933.053 	39124.687 	39610.671 	42886.400 	36829.854 
FC_OTH_HH_E_WH,H8000,TJ,EE	2696.758 	2816.156 	2779.000 	2742.047 	2687.906 	2443.345 	2571.595 	2844.977 	2929.585 	2867.209 	3082.126 
FC_OTH_HH_E_WH,H8000,TJ,EL	62.062 	135.732 	189.659 	93.567 	164.100 	: 	: 	0.000 	: 	: 	: 
FC_OTH_HH_E_WH,H8000,TJ,ES	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
FC_OTH_HH_E_WH,H8000,TJ,EU27_2020	195846.962 	187522.933 	188514.468 	: 	: 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E_WH,H8000,TJ,FI	20248.000 	20038.000 	19768.000 	19540.000 	19084.000 	18814.000 	: 	: 	: 	: 	: 
FC_OTH_HH_E_WH,H8000,TJ,FR	12526.469 	12431.529 	11838.372 	11270.797 	11053.149 	10940.805 	10266.622 	10299.042 	9774.079 	9753.362 	9852.844 
FC_OTH_HH_E_WH,H8000,TJ,HR	315.200 	314.985 	350.413 	359.412 	366.950 	404.491 	466.144 	513.265 	501.847 	472.819 	544.312 
FC_OTH_HH_E_WH,H8000,TJ,HU	5201.000 	4986.000 	5033.000 	4888.246 	5023.716 	5043.443 	: 	: 	: 	: 	: 
FC_OTH_HH_E_WH,H8000,TJ,IT	4133.654 	4729.645 	5877.807 	4828.047 	5125.770 	4918.592 	: 	: 	: 	: 	: 
FC_OTH_HH_E_WH,H8000,TJ,LT	2992.000 	2706.000 	2866.000 	3101.000 	: 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E_WH,H8000,TJ,LV	3952.356 	4184.903 	4226.983 	4243.400 	4209.648 	3837.368 	3995.206 	4196.041 	4385.991 	4182.162 	4795.553 
FC_OTH_HH_E_WH,H8000,TJ,MD	585.737 	583.302 	656.343 	617.900 	: 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E_WH,H8000,TJ,NL	4099.746 	3803.778 	3638.941 	3541.287 	3433.265 	3409.291 	2954.736 	2995.885 	2780.010 	2696.625 	2738.173 
FC_OTH_HH_E_WH,H8000,TJ,NO	1055.917 	1115.000 	924.000 	915.000 	959.000 	747.000 	720.000 	779.000 	684.000 	567.000 	780.000 
FC_OTH_HH_E_WH,H8000,TJ,PL	49686.000 	49750.000 	49750.000 	49750.000 	48750.000 	48750.000 	: 	: 	: 	: 	: 
FC_OTH_HH_E_WH,H8000,TJ,PT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
FC_OTH_HH_E_WH,H8000,TJ,RS	474.963 	409.806 	440.247 	429.822 	440.000 	437.000 	390.000 	410.000 	440.000 	468.000 	415.000 
FC_OTH_HH_E_WH,H8000,TJ,SE	22555.000 	24077.000 	24150.000 	24515.000 	24453.000 	23186.000 	: 	: 	: 	: 	: 
FC_OTH_HH_E_WH,H8000,TJ,SI	534.200 	554.687 	524.269 	507.897 	509.193 	522.445 	592.042 	528.132 	494.406 	523.126 	550.563 
FC_OTH_HH_E_WH,H8000,TJ,SK	3129.500 	2934.330 	3060.500 	3273.260 	3221.300 	3253.210 	: 	: 	: 	: 	: 
FC_OTH_HH_E_WH,H8000,TJ,UA	: 	30567.616 	27515.432 	31987.152 	37642.500 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E_WH,O4000,THS_T,AL	17.268 	16.730 	17.423 	17.064 	15.268 	13.545 	13.744 	11.787 	11.998 	11.492 	11.730 
FC_OTH_HH_E_WH,O4000,THS_T,AT	92.035 	90.904 	90.516 	101.783 	102.788 	107.808 	115.266 	122.003 	120.017 	130.780 	117.069 
FC_OTH_HH_E_WH,O4000,THS_T,BE	135.100 	141.900 	147.200 	156.100 	165.000 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E_WH,O4000,THS_T,BG	0.474 	0.462 	0.520 	0.572 	0.643 	0.798 	0.252 	0.264 	0.264 	0.288 	0.228 
FC_OTH_HH_E_WH,O4000,THS_T,CY	8.488 	8.600 	6.462 	: 	: 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E_WH,O4000,THS_T,CZ	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 
FC_OTH_HH_E_WH,O4000,THS_T,DE	1960.042 	1782.733 	1486.111 	1545.786 	1418.257 	1479.800 	1613.356 	1504.776 	2010.080 	2036.610 	1530.840 
FC_OTH_HH_E_WH,O4000,THS_T,DK	73.356 	80.606 	78.254 	93.819 	97.903 	102.417 	: 	: 	: 	: 	: 
FC_OTH_HH_E_WH,O4000,THS_T,EA19	4098.767 	3848.105 	3711.813 	3755.322 	3631.521 	3511.927 	3051.173 	2977.332 	3545.415 	3688.669 	3324.792 
FC_OTH_HH_E_WH,O4000,THS_T,EE	0.185 	0.200 	0.247 	0.277 	0.415 	0.554 	0.554 	0.554 	0.692 	0.692 	0.554 
FC_OTH_HH_E_WH,O4000,THS_T,EL	57.256 	45.211 	42.175 	42.658 	29.300 	59.800 	: 	4.925 	: 	: 	: 
FC_OTH_HH_E_WH,O4000,THS_T,ES	460.755 	474.332 	560.285 	536.325 	570.518 	579.749 	560.614 	586.831 	602.006 	624.319 	711.625 
FC_OTH_HH_E_WH,O4000,THS_T,EU27_2020	4303.789 	4070.735 	3930.018 	: 	: 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E_WH,O4000,THS_T,FI	46.000 	49.000 	54.000 	55.000 	60.000 	64.000 	: 	: 	: 	: 	: 
FC_OTH_HH_E_WH,O4000,THS_T,FR	533.857 	501.167 	532.225 	557.248 	534.744 	468.968 	509.697 	487.000 	531.311 	574.423 	570.446 
FC_OTH_HH_E_WH,O4000,THS_T,GE	0.158 	0.172 	0.295 	: 	: 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E_WH,O4000,THS_T,HR	5.400 	5.875 	7.347 	8.014 	7.379 	8.238 	9.043 	10.371 	10.988 	11.605 	14.875 
FC_OTH_HH_E_WH,O4000,THS_T,HU	6.697 	9.493 	9.777 	9.635 	7.651 	9.210 	: 	: 	: 	: 	: 
FC_OTH_HH_E_WH,O4000,THS_T,IE	287.543 	250.295 	250.675 	244.013 	231.341 	218.918 	: 	: 	: 	: 	: 
FC_OTH_HH_E_WH,O4000,THS_T,IT	263.068 	268.515 	300.406 	274.851 	287.951 	294.919 	: 	: 	: 	: 	: 
FC_OTH_HH_E_WH,O4000,THS_T,LT	5.100 	4.900 	5.100 	4.600 	: 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E_WH,O4000,THS_T,LU	7.237 	9.295 	8.878 	7.439 	10.304 	12.211 	10.198 	10.723 	11.185 	12.874 	10.666 
FC_OTH_HH_E_WH,O4000,THS_T,LV	8.083 	8.160 	8.209 	7.822 	6.935 	6.383 	6.605 	6.540 	6.540 	6.540 	6.540 
FC_OTH_HH_E_WH,O4000,THS_T,MD	13.038 	13.559 	14.863 	14.863 	: 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E_WH,O4000,THS_T,PL	31.000 	33.000 	34.000 	32.000 	32.000 	30.000 	: 	: 	: 	: 	: 
FC_OTH_HH_E_WH,O4000,THS_T,PT	216.676 	196.226 	202.270 	206.608 	206.712 	208.454 	225.246 	247.560 	256.130 	281.108 	323.696 
FC_OTH_HH_E_WH,O4000,THS_T,RO	51.095 	59.194 	54.307 	51.689 	45.749 	47.475 	: 	: 	: 	: 	: 
FC_OTH_HH_E_WH,O4000,THS_T,RS	0.185 	0.335 	0.267 	0.337 	0.000 	0.000 	0.000 	1.000 	1.000 	1.000 	0.000 
FC_OTH_HH_E_WH,O4000,THS_T,SE	37.000 	34.000 	34.000 	37.000 	37.000 	41.000 	: 	: 	: 	: 	: 
FC_OTH_HH_E_WH,O4000,THS_T,SI	15.042 	14.767 	14.354 	14.382 	15.112 	17.216 	18.763 	20.003 	24.793 	28.619 	34.204 
FC_OTH_HH_E_WH,O4000,THS_T,SK	2.300 	1.900 	2.700 	0.430 	0.000 	0.000 	: 	: 	: 	: 	: 
FC_OTH_HH_E_WH,O4000,THS_T,UA	: 	2.775 	7.685 	5.461 	2.415 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E_WH,O4000,THS_T,UK	: 	: 	425.716 	423.948 	442.686 	444.366 	456.933 	474.210 	415.894 	433.612 	428.602 
FC_OTH_HH_E_WH,O4000,TJ,AL	779.374 	755.092 	786.370 	770.167 	689.106 	611.340 	620.322 	531.994 	541.518 	518.680 	529.422 
FC_OTH_HH_E_WH,O4000,TJ,AT	3948.162 	3900.090 	3882.777 	4365.715 	4407.302 	4636.975 	4958.012 	5228.905 	5142.856 	5602.687 	5014.535 
FC_OTH_HH_E_WH,O4000,TJ,BE	5840.065 	6063.132 	6296.152 	6674.853 	7055.266 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E_WH,O4000,TJ,BG	21.702 	21.224 	23.909 	26.239 	29.578 	36.708 	11.550 	12.144 	12.101 	13.205 	10.408 
FC_OTH_HH_E_WH,O4000,TJ,CY	377.062 	382.038 	287.061 	: 	: 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E_WH,O4000,TJ,CZ	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 
FC_OTH_HH_E_WH,O4000,TJ,DE	83946.535 	76351.634 	63653.568 	66196.725 	60757.120 	62970.541 	70888.823 	64689.600 	86381.634 	87584.114 	65804.301 
FC_OTH_HH_E_WH,O4000,TJ,DK	3162.820 	3473.487 	: 	3928.014 	4099.003 	4287.995 	: 	: 	: 	: 	: 
FC_OTH_HH_E_WH,O4000,TJ,EA19	177961.120 	167087.228 	161413.237 	163236.602 	157943.203 	152294.583 	134319.550 	129743.976 	154272.531 	160554.750 	145041.544 
FC_OTH_HH_E_WH,O4000,TJ,EE	8.122 	8.780 	10.843 	12.160 	18.219 	24.321 	24.321 	24.321 	30.379 	30.224 	24.197 
FC_OTH_HH_E_WH,O4000,TJ,EL	2404.752 	1898.862 	1771.350 	1791.636 	1230.600 	2511.600 	: 	206.850 	: 	: 	: 
FC_OTH_HH_E_WH,O4000,TJ,ES	20575.026 	21181.307 	25019.541 	23958.526 	25515.707 	25818.586 	25083.270 	26317.351 	27074.184 	28037.650 	31923.089 
FC_OTH_HH_E_WH,O4000,TJ,EU27_2020	187130.763 	177075.444 	167811.243 	: 	: 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E_WH,O4000,TJ,FI	1991.662 	2109.499 	2324.646 	2369.345 	2587.020 	2757.760 	: 	: 	: 	: 	: 
FC_OTH_HH_E_WH,O4000,TJ,FR	23059.814 	21657.837 	23006.907 	24064.069 	23090.781 	20233.416 	21990.307 	21002.331 	22918.271 	24798.469 	24600.971 
FC_OTH_HH_E_WH,O4000,TJ,GE	7.268 	7.912 	13.570 	: 	: 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E_WH,O4000,TJ,HR	237.356 	262.249 	325.314 	353.950 	325.960 	363.207 	400.092 	458.135 	483.181 	509.485 	653.827 
FC_OTH_HH_E_WH,O4000,TJ,HU	309.000 	438.007 	451.111 	444.559 	353.170 	431.921 	: 	: 	: 	: 	: 
FC_OTH_HH_E_WH,O4000,TJ,IE	12584.938 	10962.310 	10954.202 	10679.864 	10135.405 	9570.634 	: 	: 	: 	: 	: 
FC_OTH_HH_E_WH,O4000,TJ,IT	11716.158 	11938.334 	13296.035 	12204.403 	12725.974 	13002.593 	: 	: 	: 	: 	: 
FC_OTH_HH_E_WH,O4000,TJ,LT	227.338 	219.050 	227.649 	205.620 	: 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E_WH,O4000,TJ,LU	307.515 	394.972 	377.235 	316.083 	437.817 	518.870 	433.395 	455.631 	475.273 	547.055 	453.230 
FC_OTH_HH_E_WH,O4000,TJ,LV	343.447 	346.718 	348.800 	332.357 	294.668 	271.214 	280.646 	277.885 	277.885 	277.885 	277.885 
FC_OTH_HH_E_WH,O4000,TJ,MD	554.767 	576.935 	632.421 	632.421 	: 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E_WH,O4000,TJ,PL	1415.832 	1507.176 	1549.931 	1458.656 	1458.656 	1367.490 	: 	: 	: 	: 	: 
FC_OTH_HH_E_WH,O4000,TJ,PT	9874.359 	8945.747 	9210.162 	9421.745 	9412.670 	9494.504 	10259.798 	11279.812 	11666.224 	12777.865 	14675.052 
FC_OTH_HH_E_WH,O4000,TJ,RO	2459.646 	2849.538 	2614.267 	2488.257 	2202.311 	2285.399 	: 	: 	: 	: 	: 
FC_OTH_HH_E_WH,O4000,TJ,RS	8.753 	15.849 	12.632 	15.944 	0.000 	0.000 	0.000 	47.903 	45.788 	46.253 	0.000 
FC_OTH_HH_E_WH,O4000,TJ,SE	1563.287 	1436.534 	1433.474 	1559.957 	1559.957 	1728.601 	: 	: 	: 	: 	: 
FC_OTH_HH_E_WH,O4000,TJ,SI	650.366 	639.517 	622.109 	623.721 	654.568 	745.255 	809.339 	862.822 	1068.954 	1233.498 	1470.125 
FC_OTH_HH_E_WH,O4000,TJ,SK	105.800 	87.400 	124.200 	19.780 	0.000 	0.000 	: 	: 	: 	: 	: 
FC_OTH_HH_E_WH,O4000,TJ,UA	: 	127.650 	353.510 	251.206 	111.090 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E_WH,O4000,TJ,UK	: 	: 	18715.705 	18631.406 	19460.042 	19543.641 	20092.801 	20887.978 	18311.981 	19089.667 	18869.589 
FC_OTH_HH_E_WH,O4630,THS_T,AL	17.268 	16.730 	17.423 	17.064 	15.268 	13.545 	13.744 	11.787 	11.998 	11.492 	11.730 
FC_OTH_HH_E_WH,O4630,THS_T,AT	2.266 	2.331 	2.285 	2.513 	2.524 	3.149 	3.203 	3.119 	3.434 	3.574 	3.688 
FC_OTH_HH_E_WH,O4630,THS_T,BE	12.500 	13.400 	14.000 	15.000 	16.200 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E_WH,O4630,THS_T,BG	0.474 	0.462 	0.520 	0.572 	0.643 	0.798 	0.252 	0.264 	0.264 	0.288 	0.228 
FC_OTH_HH_E_WH,O4630,THS_T,CY	1.878 	1.929 	1.900 	: 	: 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E_WH,O4630,THS_T,CZ	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 
FC_OTH_HH_E_WH,O4630,THS_T,DE	131.467 	118.880 	126.130 	77.550 	93.210 	70.796 	89.272 	85.965 	105.600 	122.778 	83.448 
FC_OTH_HH_E_WH,O4630,THS_T,DK	6.462 	6.301 	5.808 	: 	: 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E_WH,O4630,THS_T,EA19	940.558 	933.382 	1027.751 	960.128 	: 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E_WH,O4630,THS_T,EL	: 	: 	0.642 	: 	0.100 	1.300 	: 	0.354 	: 	: 	: 
FC_OTH_HH_E_WH,O4630,THS_T,ES	331.464 	354.600 	422.672 	406.210 	437.355 	424.007 	431.571 	461.825 	485.406 	497.419 	561.487 
FC_OTH_HH_E_WH,O4630,THS_T,EU27_2020	1027.554 	1030.696 	1122.246 	: 	: 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E_WH,O4630,THS_T,FR	71.732 	73.646 	83.726 	80.128 	77.911 	78.236 	80.862 	83.371 	87.980 	96.494 	90.265 
FC_OTH_HH_E_WH,O4630,THS_T,GE	0.158 	0.172 	0.295 	: 	: 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E_WH,O4630,THS_T,HR	3.074 	3.285 	3.209 	3.498 	3.662 	3.554 	3.595 	4.079 	4.279 	4.752 	5.393 
FC_OTH_HH_E_WH,O4630,THS_T,HU	6.697 	9.493 	9.777 	9.635 	7.651 	9.210 	: 	: 	: 	: 	: 
FC_OTH_HH_E_WH,O4630,THS_T,IE	9.990 	9.022 	9.477 	8.870 	8.352 	6.317 	: 	: 	: 	: 	: 
FC_OTH_HH_E_WH,O4630,THS_T,IT	178.522 	177.368 	181.237 	178.070 	170.331 	165.311 	: 	: 	: 	: 	: 
FC_OTH_HH_E_WH,O4630,THS_T,LT	0.100 	0.100 	0.100 	0.100 	: 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E_WH,O4630,THS_T,LU	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.026 	0.103 
FC_OTH_HH_E_WH,O4630,THS_T,LV	0.469 	0.444 	0.485 	0.567 	0.553 	0.553 	0.715 	0.650 	0.650 	0.650 	0.650 
FC_OTH_HH_E_WH,O4630,THS_T,MD	13.038 	13.559 	14.863 	14.863 	: 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E_WH,O4630,THS_T,PL	24.000 	25.000 	24.000 	23.000 	23.000 	21.000 	: 	: 	: 	: 	: 
FC_OTH_HH_E_WH,O4630,THS_T,PT	194.940 	176.580 	179.280 	187.380 	184.140 	186.300 	201.420 	222.480 	228.960 	245.160 	272.700 
FC_OTH_HH_E_WH,O4630,THS_T,RO	45.289 	51.773 	50.181 	49.245 	43.876 	43.345 	: 	: 	: 	: 	: 
FC_OTH_HH_E_WH,O4630,THS_T,RS	0.185 	0.335 	0.267 	0.337 	0.000 	0.000 	0.000 	1.000 	0.000 	0.000 	0.000 
FC_OTH_HH_E_WH,O4630,THS_T,SE	1.000 	1.000 	1.000 	: 	: 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E_WH,O4630,THS_T,SI	2.930 	3.182 	3.117 	3.310 	3.066 	3.313 	2.024 	2.551 	3.268 	3.807 	3.150 
FC_OTH_HH_E_WH,O4630,THS_T,SK	2.300 	1.900 	2.700 	0.430 	0.000 	0.000 	: 	: 	: 	: 	: 
FC_OTH_HH_E_WH,O4669,THS_T,AT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
FC_OTH_HH_E_WH,O4669,THS_T,BE	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E_WH,O4669,THS_T,CY	0.640 	0.628 	0.396 	: 	: 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E_WH,O4669,THS_T,CZ	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 
FC_OTH_HH_E_WH,O4669,THS_T,DK	0.354 	1.668 	1.081 	: 	: 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E_WH,O4669,THS_T,EA19	213.515 	179.132 	179.956 	172.788 	171.360 	162.859 	0.000 	0.000 	0.000 	0.000 	0.000 
FC_OTH_HH_E_WH,O4669,THS_T,EL	: 	: 	: 	: 	: 	: 	: 	0.000 	: 	: 	: 
FC_OTH_HH_E_WH,O4669,THS_T,ES	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
FC_OTH_HH_E_WH,O4669,THS_T,EU27_2020	213.869 	180.800 	181.037 	: 	: 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E_WH,O4669,THS_T,FR	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
FC_OTH_HH_E_WH,O4669,THS_T,HR	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
FC_OTH_HH_E_WH,O4669,THS_T,IE	212.875 	178.504 	179.560 	172.788 	171.481 	162.627 	: 	: 	: 	: 	: 
FC_OTH_HH_E_WH,O4669,THS_T,IT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 
FC_OTH_HH_E_WH,O4669,THS_T,LV	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
FC_OTH_HH_E_WH,O4669,THS_T,MD	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E_WH,O4669,THS_T,PL	: 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 
FC_OTH_HH_E_WH,O4669,THS_T,PT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
FC_OTH_HH_E_WH,O4669,THS_T,SK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 
FC_OTH_HH_E_WH,O4669,THS_T,UA	: 	: 	0.000 	: 	: 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E_WH,O4669,THS_T,UK	: 	: 	356.408 	354.729 	368.236 	376.192 	385.991 	393.874 	341.000 	356.386 	350.785 
FC_OTH_HH_E_WH,O4669,TJ,BE	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E_WH,O4669,TJ,CY	28.032 	27.506 	17.345 	: 	: 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E_WH,O4669,TJ,CZ	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 
FC_OTH_HH_E_WH,O4669,TJ,DK	15.399 	72.558 	40.721 	: 	: 	: 	: 	: 	: 	: 	: 
FC_OTH_HH_E_WH,O4669,TJ,EA19	9436.226 	7916.644 	7953.154 	7636.514 	7573.403 	7197.694 	0.000 	0.000 	0.000 	0.000 	0.000 
FC_OTH_HH_E_WH,O4669,TJ,EL	: 	: 	: 	: 	: 	: 	: 	0.000 	: 	: 	: 
